movieId,tmdbId,popularity,vote_count,vote_average,budget,revenue,runtime
2615,18252,0.6952,152,6.204,0,4122748,94
2616,8592,4.3722,1012,6.1,47000000,103738726,105
2617,564,14.1823,9790,6.962,80000000,415885488,124
2618,13852,1.2896,222,7.063,800000,861789,85
2620,25232,0.4291,12,5.4,0,1083975,119
2622,10210,2.2824,403,6.393,11000000,16071990,116
2623,53862,0.5396,14,4.9,0,9016377,94
2624,17962,1.3657,265,7.16,0,0,118
2625,9460,2.0477,292,6.231,8000000,60004461,99
2628,1893,8.0353,15588,6.571,115000000,924317558,136
2629,31342,1.3068,70,5.1,0,0,88
2630,44297,0.7979,66,6.644,0,0,93
2632,8785,0.712,147,7.8,0,0,183
2633,15849,1.6638,687,6.755,196000,1408,73
2634,18990,1.4529,257,6.724,0,0,88
2639,15660,1.5825,234,6.338,5000000,19032261,128
2640,1924,9.4061,4189,7.153,55000000,300478449,144
2641,8536,5.5108,2469,6.749,54000000,216385706,127
2642,9531,2.8491,1842,5.502,39000000,80250623,125
2643,11411,2.876,1380,4.59,17000000,36700000,90
2644,138,2.7859,1349,7.2,355000,700000,74
2648,3035,4.3452,1761,7.467,291000,12000000,70
2651,3076,1.046,218,6.19,1200000,0,74
2652,3079,2.9876,332,6.8,270000,8000000,83
2654,13666,2.1031,666,7.018,180000,0,70
2655,29794,1.1918,229,4.895,2000000,0,91
2656,9077,2.0043,305,6.5,0,0,80
2657,36685,3.2435,3075,7.4,1400000,171181400,99
2659,30168,0.5289,26,5.2,5000000,2091037,80
2660,10785,1.6812,673,6.7,1300000,1950000,87
2661,19483,0.7052,240,6.329,800000,1600000,80
2662,8974,3.5445,681,6.8,2000000,2000000,85
2664,11549,2.1136,1168,7.458,416911,3000000,80
2665,18158,1.0112,179,6.084,0,0,83
2668,17918,1.7302,448,5.4,3000000,0,93
2669,37305,1.1211,69,6.604,0,0,98
2670,18784,1.6946,178,6.944,0,0,93
2671,509,6.8972,6602,7.266,42000000,363889678,124
2672,1090,3.1945,1472,7.046,16000000,18564088,100
2674,15059,1.0226,30,5.523,4000000,0,106
2676,12117,2.624,642,6.495,80000000,34105207,124
2677,11779,1.0391,366,7.497,0,0,105
2681,13533,0.5978,37,5.8,0,0,113
2682,62676,3.2363,73,6.5,8000000,1997807,126
2683,817,3.6463,3603,6.297,33000000,312016928,95
2686,14283,1.3345,444,7.355,18000000,9495408,130
2687,37135,9.3976,7217,7.395,130000000,448200000,88
2688,2275,2.2407,1001,6.411,60000000,149700000,116
2690,24137,0.8916,217,6.479,14000000,18500000,97
2691,10376,3.5492,2407,8.244,9000000,21057208,170
2692,104,3.0783,2503,7.3,1530000,7660911,80
2693,15800,2.0458,63,6.373,375000,0,86
2694,9032,5.1769,3478,6.492,34200000,234801895,93
2695,13821,0.5097,26,6.442,0,0,86
2696,9421,2.1528,2030,7.762,12500000,78599508,80
2697,55955,0.4883,16,5.0,0,408339,88
2698,67067,0.1733,13,5.308,0,0,95
2699,6488,1.4524,1491,6.439,31000000,53200000,109
2700,9473,3.1451,2882,7.283,21000000,83137864,81
2701,8487,5.2759,3522,5.317,170000000,222104681,106
2702,10279,1.781,519,6.483,22000000,19288130,142
2706,2105,10.507,8158,6.6,11000000,235483004,95
2707,1073,2.068,1203,7.021,31000000,41100000,117
2708,10239,1.2998,134,7.082,0,0,112
2709,10208,4.6848,355,6.096,24000000,22300000,88
2710,2667,4.8499,5311,6.363,60000,248639099,81
2712,345,15.359,6867,7.486,65000000,162100000,159
2713,9825,2.8874,1224,5.93,27000000,56870414,82
2716,620,9.0592,9591,7.495,30000000,296640120,107
2717,2978,6.1848,4754,6.596,37000000,215394738,108
2718,10490,1.6852,421,6.4,10000000,10571408,98
2719,11618,4.5153,1491,5.478,80000000,177311151,113
2720,332,2.5736,1295,4.492,75000000,134403112,78
2722,8914,4.1865,2605,5.989,60000000,164648231,105
2723,9824,2.0402,893,5.827,68000000,29762011,121
2724,4806,3.1202,2139,6.107,70000000,309500000,116
2725,33430,0.4969,46,6.9,0,0,111
2726,247,2.0636,1680,7.646,320000,0,85
2727,10056,1.2629,587,6.341,75000,0,68
2728,967,5.3579,2328,7.537,12000000,60000000,197
2729,802,3.1403,2215,7.306,2000000,9250000,154
2730,3175,3.9411,3102,7.99,11000000,31500000,188
2731,147,2.2524,2290,8.016,0,0,99
2732,1628,1.4841,1040,7.546,0,0,106
2733,21185,4.9111,81,5.7,1884000,1883811,99
2734,11120,1.8212,506,6.355,25000000,14302779,119
2735,10136,3.0521,1155,5.935,25000000,79817939,94
2736,32060,0.7623,53,6.6,0,0,108
2737,48686,1.3172,92,5.636,5000000,6075793,88
2738,48259,0.8674,68,6.0,20000000,22905522,105
2739,873,3.1333,1931,7.732,15000000,146300000,154
2740,48660,0.6828,77,6.0,0,0,93
2741,26789,1.5771,191,5.838,14000000,12303904,106
2742,3934,1.1394,245,6.608,0,0,84
2743,108312,0.4516,13,5.0,2000000,1301121,111
2744,198469,0.2693,10,5.9,0,0,118
2745,11416,2.7528,1511,7.389,24500000,17200000,125
2746,10776,3.7748,1595,6.967,25000000,53964308,94
2747,24452,1.2008,451,6.275,31000,25066,72
2748,9710,1.1939,296,4.757,0,3751285,99
2749,31924,1.1629,131,5.914,0,25147055,102
2750,30890,1.3335,630,7.04,16000000,14792779,89
2751,24081,0.3956,44,5.807,9000000,9518342,111
2752,20242,0.6368,124,6.0,0,0,100
2754,66194,0.8981,73,4.925,0,2750741,93
2757,3526,1.038,119,6.9,8000000,5000000,140
2759,16406,2.9233,291,5.9,13000000,27500000,94
2761,10386,5.6372,6051,7.95,50000000,23300000,86
2762,745,12.109,12607,7.948,40000000,672800000,107
2763,913,3.1055,1319,6.743,48000000,124305181,113
2764,912,1.9845,559,6.772,4300000,14000000,102
2765,12229,0.881,132,6.25,900000,142783,107
2766,67323,0.4055,17,4.882,0,100841,99
2769,19457,3.0089,501,6.208,24000000,889352,115
2770,11353,2.2625,924,6.173,55000000,98625775,97
2771,17707,2.2569,403,6.427,25000000,10115013,100
2772,9781,1.2131,442,6.743,6500000,4217115,95
2774,18212,0.98,102,6.0,0,0,101
2775,13817,0.4779,60,6.2,0,378667,104
2779,12185,1.7798,433,6.605,15000000,98800000,101
2782,28501,0.9206,374,6.844,200000,2000000,80
2784,25319,0.9334,355,6.58,1000000,0,90
2786,24103,0.9101,167,5.371,13000000,8000000,82
2787,10552,2.4688,712,6.718,7000000,13100000,94
2788,9267,1.3032,568,7.203,100000,7000,88
2789,10766,2.3575,797,6.417,6800000,26518355,107
2790,10768,3.6736,622,5.827,5000000,20471382,108
2791,813,6.5408,4950,7.31,3500000,83453539,88
2792,2665,2.8368,1231,6.08,15000000,27150534,85
2793,9406,2.1735,743,5.921,22000000,26570463,98
2794,11418,2.1683,966,6.175,17000000,49364621,95
2795,11153,3.9637,1694,7.096,15000000,61418063,99
2796,14170,3.7968,285,6.2,19000000,25537221,101
2797,2280,7.386,3940,7.182,18000000,151927281,104
2798,11077,4.7649,902,6.148,10000000,72000000,81
2799,28597,1.716,657,5.855,15000000,32704700,90
2800,22611,2.2448,176,6.9,0,0,95
2801,39780,1.1318,78,6.3,16000000,1897404,132
2802,10396,2.3737,557,6.066,23000000,105900000,115
2803,9944,3.3744,1723,6.6,45000000,195268056,141
2804,850,2.5908,1388,7.216,3300000,20700000,93
2805,10154,1.5474,587,5.693,75000000,54264342,102
2806,10342,0.9725,361,5.506,13000000,8946237,96
2807,10366,2.1635,1320,5.915,33500000,10667893,82
2808,9349,5.9294,1857,6.327,23000000,119200000,103
2810,10494,7.6498,3077,8.3,3000000,683666,82
2812,22314,1.6351,110,6.4,7000000,14011454,95
2813,51679,1.0765,13,5.2,0,360895,88
2815,11037,2.0983,324,5.586,18000000,24159872,117
2816,11955,0.8632,91,4.5,0,0,105
2817,2038,1.2941,69,4.1,0,0,98
2818,28737,0.565,47,3.8,0,0,96
2819,11963,3.2903,1333,7.281,7800000,41509797,117
2820,141489,0.2637,4,6.5,0,0,191
2822,9096,1.4719,411,5.977,40000000,45500797,106
2824,113273,0.2185,4,6.5,0,0,94
2826,1911,4.0056,1998,6.67,120000000,61698899,103
2827,2900,1.2207,971,5.599,75000000,19598588,109
2828,17709,2.8568,198,4.104,70000000,10000000,77
2829,37718,1.2741,146,5.2,0,0,97
2835,2162,0.9867,143,4.871,34000000,11263966,101
2836,14578,0.8771,103,5.83,7000000,7292175,96
2837,40694,0.8298,50,6.0,0,0,96
2839,49184,0.4524,46,6.989,0,0,105
2840,10307,2.2293,1205,6.281,29000000,50041732,103
2841,11601,3.1266,1317,6.677,12000000,21142914,99
2843,1075,1.6809,803,7.667,0,0,127
2844,21719,0.7367,102,5.392,0,370668,111
2846,47951,1.3885,218,6.498,7520000,13299749,75
2847,43832,1.3551,269,7.266,0,0,121
2848,47697,3.0434,206,7.4,0,0,93
2852,26522,1.1586,198,6.785,6000000,21821347,101
2856,28295,1.1314,69,6.2,0,0,82
2857,12105,2.6773,540,7.19,250000,1273261,89
2858,14,9.3756,12835,8.001,15000000,356296601,122
2859,24128,2.0196,349,8.321,1200000,12471520,88
2860,11001,3.5005,1594,6.498,65000000,117758500,93
2861,10390,2.4988,453,6.44,50000000,46112640,138
2862,9453,7.2697,961,5.972,17500000,23400000,156
2863,704,2.0141,728,7.316,560000,11000000,88
2865,142132,2.0915,12,4.292,0,0,92
2866,24153,0.6082,127,7.15,1200000,14363400,114
2867,11797,3.3953,1515,7.035,9000000,24922237,107
2868,18086,2.2328,432,6.346,0,2983784,104
2870,17887,1.7612,603,7.129,2000000,30000000,106
2871,10669,2.693,1758,7.313,2000000,46122355,109
2872,11527,5.1127,1112,6.964,11000000,35000000,141
2874,40867,0.6492,66,6.258,0,0,103
2875,1049,3.8508,418,6.341,30000000,140081992,109
2876,28032,5.0242,532,6.4,28000000,11373501,86
2877,11326,3.2737,354,6.445,5000000,34300000,111
2878,28377,1.207,194,5.485,0,0,101
2879,10975,3.4204,624,7.335,15000000,24100000,107
2880,10974,3.4646,631,7.044,15000000,16000000,97
2881,10398,5.6466,1435,6.62,70000000,177841558,105
2882,2290,1.027,397,6.7,45000000,4956701,120
2883,24071,0.8868,105,6.495,0,0,112
2884,62994,0.7915,23,5.4,0,250147,91
2885,60994,1.339,37,5.7,2600000,614202,104
2886,16112,1.7247,90,6.372,26000000,11700000,73
2887,32305,1.1709,76,2.743,10000000,292151,85
2888,14429,1.5821,418,6.5,8000000,22593409,91
2889,15198,1.7892,276,6.259,28000000,8891623,119
2890,6415,2.4935,2235,6.643,75000000,108000000,114
2891,24066,0.9351,123,5.679,1700000,1943649,98
2892,21430,1.067,142,5.236,0,21521,93
2893,10381,2.5646,149,6.081,0,474900,93
2894,171982,2.0129,1,6.0,0,0,27
2896,60285,2.1918,55,6.1,0,0,106
2897,5622,1.0761,159,7.201,0,0,128
2898,10349,1.4445,456,5.964,15000000,10611160,121
2899,42518,1.1022,139,6.165,700000,0,76
2900,29787,1.1923,349,6.302,7000000,5344577,113
2901,9638,4.0166,763,6.512,300000,11988469,89
2902,10576,1.2995,707,6.496,5000000,34725000,113
2903,12662,1.0778,421,5.646,8400000,14481606,93
2905,11712,1.5344,702,8.0,0,0,96
2906,12618,1.7998,413,5.558,64000000,74608570,133
2907,13824,1.0098,310,5.298,14000000,30636478,82
2908,226,2.0633,1423,7.406,2000000,11540607,118
2912,10388,4.1917,485,6.536,10000000,3204663,89
2915,9346,3.0589,1421,6.592,6200000,63541777,98
2916,861,7.1486,6308,7.314,65000000,261317921,113
2917,14412,2.9877,663,7.0,9000000,24058838,113
2918,9377,5.6194,5286,7.6,6000000,70100000,103
2919,11541,1.5276,350,6.654,6000000,13200000,114
2921,11901,3.2744,1304,7.319,5500000,15700000,105
2922,4929,2.8728,823,6.834,1800000,6800000,114
2924,11230,4.7673,1073,7.377,0,16483650,111
2925,8416,1.5578,749,7.654,750000,233493,108
2926,11054,4.587,442,6.809,2000000,6671108,92
2927,851,2.9321,691,7.698,1200000,0,86
2928,24453,0.9904,83,6.367,13000000,6551987,129
2929,18254,2.5193,367,6.858,35000000,40382659,195
2930,56235,0.304,10,6.8,1000000,0,101
2931,20123,1.145,428,7.629,0,0,142
2932,16642,2.4114,1128,7.481,3000000,3700000,94
2935,3086,0.7893,385,7.235,660000,0,97
2936,16305,1.123,502,7.422,700000,1200000,91
2937,32255,0.8865,205,6.995,0,0,88
2939,19997,1.2607,422,6.803,1250000,8500000,92
2940,3767,3.2081,636,7.5,2000000,6000000,110
2941,17352,1.6637,114,6.1,6000000,36800000,157
2942,535,3.3835,1576,6.484,7000000,201521203,95
2943,2731,3.7513,232,6.991,0,29600000,159
2944,1654,3.4308,1289,7.58,5400000,45300000,149
2946,14831,33.6792,342,6.8,1500000,0,92
2947,658,6.2812,3881,7.356,3000000,124900000,110
2948,657,5.561,3285,7.066,2000000,78900000,115
2949,646,6.6963,3963,6.99,1000000,59000000,110
2950,5689,6.4508,1979,6.142,4500000,58853106,104
2951,391,5.9338,4610,7.826,200000,14500000,99
2952,8052,1.9107,940,6.846,3000000,222559,102
2953,772,11.1615,10465,6.779,18000000,358994850,120
2956,31650,1.0599,208,5.844,17000000,10278549,103
2959,550,23.1308,31520,8.438,63000000,100853753,139
2961,12220,1.559,349,6.1,50000000,58900031,96
2962,1610,0.9269,256,6.443,0,0,102
2964,42881,1.0548,118,6.9,1300000,80226,100
2965,29064,1.0647,56,4.518,7200000,12614346,100
2966,404,2.6567,1745,7.736,10000000,6418028,112
2967,42196,1.8087,255,7.1,1000000,0,129
2968,36819,2.676,1119,6.614,5000000,42365581,116
2969,42726,1.5075,304,7.344,0,0,102
2970,9343,1.7531,857,7.618,7362000,0,157
2971,16858,2.1975,580,7.484,12000000,37823676,123
2972,42006,1.3175,238,7.145,0,0,91
2973,11562,1.5287,937,7.418,19000000,18254702,104
2974,10496,1.0449,211,4.607,5250000,10200000,91
2975,16162,1.931,145,6.624,9000000,34573780,120
2976,8649,2.3043,1193,6.606,32000000,16797191,121
2977,31306,0.8724,108,6.0,0,0,112
2978,10563,1.0518,271,5.683,20000000,0,98
2979,14484,2.6509,89,4.815,0,239894,106
2982,32043,0.7617,210,5.657,0,17037887,92
2983,15247,1.6259,337,6.798,0,0,109
2984,29251,0.2714,24,6.8,0,0,96
2985,5548,8.959,5599,7.351,13000000,53424681,102
2986,5549,3.4345,2073,6.0,35000000,45681173,117
2987,856,7.0133,6077,7.531,70000000,329800000,104
2988,38772,0.9488,73,6.432,0,0,95
2989,699,4.6534,2020,6.541,28000000,195300000,128
2990,709,5.437,2099,6.43,32000000,156167015,133
2991,253,5.7191,2229,6.509,7000000,126400000,121
2992,13511,3.7133,139,5.2,0,0,89
2993,660,6.7588,2569,6.672,9000000,141200000,130
2995,11377,2.0714,944,5.6,37000000,40846082,93
2996,26149,1.2012,219,6.7,27000000,14859394,124
2997,492,4.0546,4697,7.413,13000000,22863596,113
3000,128,11.888,8793,8.324,23500000,176506186,134
3002,8672,1.0195,211,7.329,0,95612,95
3003,8056,0.8367,291,7.3,154790,3311162,103
3004,2020,1.6565,324,5.145,51000000,36911617,101
3005,9481,4.3966,3788,6.795,73000000,151493655,118
3006,9008,4.383,2008,7.455,90000000,60300000,158
3007,14242,2.6279,267,7.616,0,1165795,107
3008,16129,4.0883,160,6.6,2300000,591165,95
3010,11489,0.6922,328,7.177,0,266665,95
3011,28145,1.3799,355,7.572,0,0,120
3013,18111,1.1673,485,6.463,2000000,0,96
3014,31361,0.8181,53,6.1,11000000,31300000,94
3015,11223,1.9529,444,6.768,4500000,0,113
3016,16281,2.5371,1127,6.9,8000000,21028755,120
3017,16288,1.5117,639,6.246,3500000,14000000,89
3018,1694,2.4142,1638,7.047,900000,2023414,86
3019,476,2.8215,602,7.08,2500000,4700000,102
3020,37094,5.0477,3998,7.4,25000000,40903593,113
3021,13555,1.2722,417,5.866,2000000,7886999,96
3022,961,2.5141,1380,7.9,750000,1000000,79
3024,24831,2.3466,727,5.96,660000,16000000,94
3028,25560,1.6467,179,6.939,4000000,0,117
3029,21610,4.0186,474,6.395,5000000,19905359,99
3030,11878,2.7979,1640,8.1,0,0,110
3031,11510,2.2077,367,5.2,0,1382462,84
3032,11234,1.7149,600,6.2,0,8720000,98
3033,957,6.8471,3306,6.861,22700000,38120460,96
3034,11886,4.44,4592,7.304,5000000,33000000,83
3035,37853,0.9815,168,7.063,0,0,123
3036,62204,2.5696,561,7.016,12000000,55260558,100
3037,11040,1.8825,700,7.455,15000000,31559552,139
3038,21849,0.8622,268,7.606,0,0,125
3039,1621,6.2089,3588,7.2,15000000,90404800,116
3040,14035,2.224,346,5.8,1207520,0,92
3041,40771,0.8492,63,3.9,0,5410972,87
3042,40772,0.7382,44,4.1,0,0,96
3043,40773,0.9097,38,4.5,0,0,84
3044,11498,1.7029,402,6.407,15000000,38016380,107
3045,11790,1.0256,213,6.596,0,0,101
3046,29371,1.0096,93,6.242,0,0,94
3048,47941,0.696,38,5.1,20000000,2297493,98
3051,21349,1.181,292,6.062,23000000,18653615,114
3052,1832,3.777,2763,6.9,10000000,33535478,130
3053,10047,3.6209,1569,6.402,85000000,66976317,158
3054,10228,6.4949,1553,6.9,30000000,163644940,96
3055,47692,0.5018,112,6.272,0,0,116
3056,18561,0.8833,93,6.0,0,3088,92
3057,144953,0.7156,10,5.3,0,0,101
3060,11663,2.3327,591,7.265,12000000,14919570,118
3061,13485,1.3062,218,7.021,0,3750000,101
3062,9289,3.6053,999,7.607,10000000,50100000,178
3063,9264,2.3437,391,5.431,3000000,1829804,92
3064,18222,1.5426,113,4.7,0,0,93
3066,11165,2.2435,583,7.149,25485000,37150000,144
3067,4203,1.4403,978,7.412,700000,14979298,88
3068,24226,2.41,711,7.447,16000000,53977250,129
3070,11379,2.6924,476,5.976,17000000,6254148,103
3071,29154,2.2167,428,7.637,0,13994920,103
3072,2039,2.6767,1066,6.845,15000000,122100000,102
3073,77915,1.1365,53,6.321,0,6161000,117
3074,11943,3.888,675,7.285,3100000,44700000,108
3075,11481,2.5159,1078,7.377,300000,3100000,105
3076,2690,1.612,459,7.414,5000000,25200000,147
3077,20565,1.2861,53,7.6,0,300880,133
3078,27141,1.1032,79,6.627,0,0,127
3079,10399,1.5797,323,6.703,11000000,4775847,112
3081,2668,7.016,7253,7.2,100000000,206071526,105
3082,36643,6.1535,3188,6.285,135000000,361832400,128
3083,99,2.1864,2029,7.625,5000000,67958231,101
3086,25898,1.0973,154,6.3,0,0,78
3087,9647,2.814,1663,6.78,32000000,60300000,101
3088,11787,2.6111,673,7.673,0,0,104
3089,5156,3.2588,2606,8.174,133000,450159,89
3090,24276,3.6522,127,7.39,4000000,1680358,132
3091,11953,2.0484,716,7.834,6000000,4000000,180
3093,29005,2.3367,437,7.167,0,0,120
3094,26371,4.4287,594,7.6,2600000,2438304,140
3095,596,1.6134,1079,7.819,800000,1591000,129
3096,52470,0.8505,25,6.4,0,0,92
3097,20334,2.5932,817,8.078,500000,0,99
3098,11393,29.0354,645,6.899,28000000,48000000,137
3099,31121,1.0324,232,5.976,4000000,60000000,110
3100,293,3.4007,1170,7.029,12000000,43440294,123
3101,10998,3.7299,1648,6.8,14000000,320145693,119
3102,12235,1.2458,283,6.3,15000000,40491165,108
3103,36094,1.3314,172,6.497,23000000,5820015,104
3104,9013,2.3911,1233,7.192,30000000,38413606,126
3105,11005,4.8775,2802,7.775,31000000,52096475,120
3106,59820,0.8696,58,6.19,0,0,133
3107,2924,2.783,1531,6.657,75000000,152368585,137
3108,177,2.0671,1432,7.311,24000000,41895491,138
3109,38557,1.4687,135,6.337,18000000,11500000,122
3111,13681,2.2058,188,7.168,9500000,34901614,111
3112,34760,2.6885,38,7.355,0,442000,96
3113,9946,3.7164,1994,6.082,100000000,212000000,122
3114,863,18.5792,14682,7.603,90000000,497375404,92
3115,31582,1.8706,291,6.192,15000000,4488529,112
3117,22267,1.6953,201,6.323,35000000,635096,138
3120,10411,1.2682,319,6.034,50000000,46666502,112
3125,20024,1.9131,262,6.6,23000000,10827816,102
3127,13787,1.1113,224,5.7,15000000,1765545,115
3129,9684,1.2562,544,6.771,29750000,4525794,95
3130,9586,1.317,525,5.6,47000000,15691192,125
3132,70801,0.158,18,6.6,0,4900000,85
3134,777,1.3573,759,7.86,0,172885,114
3135,21887,1.0353,67,6.8,4000000,4700000,115
3138,32331,1.3495,58,6.3,0,7467504,98
3141,32669,1.3225,261,5.973,19000000,10005969,137
3142,18161,0.5199,77,7.2,0,8600823,98
3143,31681,0.8781,178,6.938,4150000,3230000,103
3145,32274,0.9798,93,6.425,36000000,2900000,132
3146,10402,3.4977,1510,5.971,17000000,92938755,88
3147,497,16.9771,18901,8.504,60000000,286801374,189
3148,1715,3.7496,1263,7.072,24000000,88500000,126
3150,42739,1.3176,190,6.795,0,0,98
3152,25188,2.0933,752,7.613,1300000,29133000,119
3153,15515,1.3947,307,6.9,650000,0,88
3155,1439,1.5025,814,6.77,75000000,113996937,148
3156,2277,4.2001,3823,7.264,100000000,87423861,131
3157,10137,5.0008,4583,6.067,133000000,300135367,84
3158,10387,0.9823,86,6.901,0,0,162
3159,49948,4.3013,1354,6.97,80000000,60655420,74
3160,334,5.5985,3910,7.732,37000000,48451803,189
3161,30237,1.2495,112,6.1,14000000,206128,104
3162,50116,2.9049,38,4.803,10000000,929606,106
3163,46435,1.2219,163,6.6,10500000,7804439,160
3165,22213,0.7935,128,4.941,9000000,10058318,92
3167,36492,1.1451,214,6.6,5000000,28623900,98
3168,624,2.9908,2109,7.051,400000,60000000,95
3169,26578,1.2769,171,6.406,0,0,132
3171,43103,1.3472,140,6.871,0,0,115
3173,9563,2.3863,1761,6.815,55000000,100230832,163
3174,1850,2.6319,1935,7.246,82000000,47434430,118
3175,926,3.5892,2460,7.081,45000000,90683916,102
3176,1213,5.5659,4063,7.201,40000000,128798265,140
3177,10471,2.7452,631,6.469,11000000,59827328,98
3178,10400,2.4937,1492,7.43,50000000,73956241,146
3179,10397,1.325,343,7.3,50000000,13042112,145
3181,12524,3.7525,283,6.426,18000000,2259680,162
3182,28216,0.471,68,6.941,0,507941,91
3183,36773,0.5978,48,5.8,0,0,119
3185,10219,1.1748,144,6.035,35000000,0,127
3186,3558,5.0103,4083,7.566,40000000,48350205,127
3189,17908,1.5742,286,6.7,6000000,35547761,95
3190,10384,1.7239,425,4.9,90000000,14828081,91
3192,48233,0.2426,18,6.8,24554,140021,95
3194,10236,3.2051,504,7.0,5000000,50000000,118
3196,632,1.8707,648,7.688,1661530,10000000,120
3197,11851,1.7746,360,5.854,0,20324096,97
3198,5924,6.9632,2073,7.825,12000000,53267000,151
3200,14886,1.6884,396,7.011,2300000,10000000,104
3201,26617,1.1945,577,7.087,1600000,18099091,98
3203,10493,2.0113,806,6.6,10400000,7825000,96
3204,16241,1.6927,431,6.716,12000000,19000000,125
3206,22160,2.5052,238,5.721,0,0,121
3208,9644,2.0638,781,6.047,13000000,27979966,84
3210,13342,3.658,1344,6.799,4500000,27100000,90
3211,35119,1.0329,222,6.734,15000000,6908797,120
3213,14919,2.9494,1220,7.5,6000000,5617391,76
